"GO.ID","Term","Annotated","Significant","Expected","fisher"
"GO:1901203","positive regulation of extracellular mat...",15,0,0.17,"1.00000"
"GO:1901207","regulation of heart looping",2,0,0.02,"1.00000"
"GO:1901208","negative regulation of heart looping",1,0,0.01,"1.00000"
"GO:1901210","regulation of cardiac chamber formation",1,0,0.01,"1.00000"
"GO:1901211","negative regulation of cardiac chamber f...",1,0,0.01,"1.00000"
"GO:1901222","regulation of non-canonical NF-kappaB si...",107,0,1.24,"1.00000"
"GO:1901223","negative regulation of non-canonical NF-...",40,0,0.46,"1.00000"
"GO:1901224","positive regulation of non-canonical NF-...",66,0,0.77,"1.00000"
"GO:1901246","regulation of lung ciliated cell differe...",3,0,0.03,"1.00000"
"GO:1901247","negative regulation of lung ciliated cel...",1,0,0.01,"1.00000"
"GO:1901248","positive regulation of lung ciliated cel...",2,0,0.02,"1.00000"
"GO:1901249","regulation of lung goblet cell different...",1,0,0.01,"1.00000"
"GO:1901251","positive regulation of lung goblet cell ...",1,0,0.01,"1.00000"
"GO:1901252","regulation of intracellular transport of...",3,0,0.03,"1.00000"
"GO:1901253","negative regulation of intracellular tra...",2,0,0.02,"1.00000"
"GO:1901254","positive regulation of intracellular tra...",1,0,0.01,"1.00000"
"GO:1901255","nucleotide-excision repair involved in i...",2,0,0.02,"1.00000"
"GO:1901256","regulation of macrophage colony-stimulat...",7,0,0.08,"1.00000"
"GO:1901257","negative regulation of macrophage colony...",2,0,0.02,"1.00000"
"GO:1901258","positive regulation of macrophage colony...",4,0,0.05,"1.00000"
"GO:1901289","succinyl-CoA catabolic process",6,0,0.07,"1.00000"
"GO:1901290","succinyl-CoA biosynthetic process",1,0,0.01,"1.00000"
"GO:1901291","negative regulation of double-strand bre...",1,0,0.01,"1.00000"
"GO:1901300","positive regulation of hydrogen peroxide...",5,0,0.06,"1.00000"
"GO:1901301","regulation of cargo loading into COPII-c...",2,0,0.02,"1.00000"
"GO:1901303","negative regulation of cargo loading int...",1,0,0.01,"1.00000"
"GO:1901304","regulation of spermidine biosynthetic pr...",1,0,0.01,"1.00000"
"GO:1901307","positive regulation of spermidine biosyn...",1,0,0.01,"1.00000"
"GO:1901317","regulation of flagellated sperm motility",24,0,0.28,"1.00000"
"GO:1901318","negative regulation of flagellated sperm...",4,0,0.05,"1.00000"
"GO:1901327","response to tacrolimus",2,0,0.02,"1.00000"
"GO:1901328","response to cytochalasin B",1,0,0.01,"1.00000"
"GO:1901329","regulation of odontoblast differentiatio...",11,0,0.13,"1.00000"
"GO:1901330","negative regulation of odontoblast diffe...",1,0,0.01,"1.00000"
"GO:1901331","positive regulation of odontoblast diffe...",7,0,0.08,"1.00000"
"GO:1901334","lactone metabolic process",14,0,0.16,"1.00000"
"GO:1901335","lactone catabolic process",3,0,0.03,"1.00000"
"GO:1901337","thioester transport",3,0,0.03,"1.00000"
"GO:1901340","negative regulation of store-operated ca...",1,0,0.01,"1.00000"
"GO:1901344","response to leptomycin B",1,0,0.01,"1.00000"
"GO:1901346","negative regulation of vasculature devel...",1,0,0.01,"1.00000"
"GO:1901355","response to rapamycin",6,0,0.07,"1.00000"
"GO:1901370","response to glutathione",1,0,0.01,"1.00000"
"GO:1901373","lipid hydroperoxide transport",2,0,0.02,"1.00000"
"GO:1901374","acetate ester transport",9,0,0.1,"1.00000"
"GO:1901380","negative regulation of potassium ion tra...",29,0,0.34,"1.00000"
"GO:1901382","regulation of chorionic trophoblast cell...",5,0,0.06,"1.00000"
"GO:1901383","negative regulation of chorionic trophob...",2,0,0.02,"1.00000"
"GO:1901384","positive regulation of chorionic trophob...",1,0,0.01,"1.00000"
"GO:1901385","regulation of voltage-gated calcium chan...",26,0,0.3,"1.00000"
"GO:1901386","negative regulation of voltage-gated cal...",13,0,0.15,"1.00000"
"GO:1901387","positive regulation of voltage-gated cal...",6,0,0.07,"1.00000"
"GO:1901401","regulation of tetrapyrrole metabolic pro...",10,0,0.12,"1.00000"
"GO:1901403","positive regulation of tetrapyrrole meta...",4,0,0.05,"1.00000"
"GO:1901419","regulation of response to alcohol",1,0,0.01,"1.00000"
"GO:1901463","regulation of tetrapyrrole biosynthetic ...",9,0,0.1,"1.00000"
"GO:1901465","positive regulation of tetrapyrrole bios...",3,0,0.03,"1.00000"
"GO:1901475","pyruvate transmembrane transport",7,0,0.08,"1.00000"
"GO:1901490","regulation of lymphangiogenesis",7,0,0.08,"1.00000"
"GO:1901491","negative regulation of lymphangiogenesis",3,0,0.03,"1.00000"
"GO:1901492","positive regulation of lymphangiogenesis",4,0,0.05,"1.00000"
"GO:1901494","regulation of cysteine metabolic process",1,0,0.01,"1.00000"
"GO:1901497","response to diphenyl ether",1,0,0.01,"1.00000"
"GO:1901502","ether catabolic process",2,0,0.02,"1.00000"
"GO:1901506","regulation of acylglycerol transport",4,0,0.05,"1.00000"
"GO:1901507","negative regulation of acylglycerol tran...",1,0,0.01,"1.00000"
"GO:1901508","positive regulation of acylglycerol tran...",3,0,0.03,"1.00000"
"GO:1901509","regulation of endothelial tube morphogen...",6,0,0.07,"1.00000"
"GO:1901523","icosanoid catabolic process",9,0,0.1,"1.00000"
"GO:1901524","regulation of mitophagy",46,0,0.53,"1.00000"
"GO:1901525","negative regulation of mitophagy",9,0,0.1,"1.00000"
"GO:1901526","positive regulation of mitophagy",25,0,0.29,"1.00000"
"GO:1901529","positive regulation of anion channel act...",2,0,0.02,"1.00000"
"GO:1901533","negative regulation of hematopoietic pro...",15,0,0.17,"1.00000"
"GO:1901534","positive regulation of hematopoietic pro...",6,0,0.07,"1.00000"
"GO:1901545","response to raffinose",2,0,0.02,"1.00000"
"GO:1901550","regulation of endothelial cell developme...",17,0,0.2,"1.00000"
"GO:1901551","negative regulation of endothelial cell ...",2,0,0.02,"1.00000"
"GO:1901552","positive regulation of endothelial cell ...",6,0,0.07,"1.00000"
"GO:1901557","response to fenofibrate",2,0,0.02,"1.00000"
"GO:1901558","response to metformin",2,0,0.02,"1.00000"
"GO:1901563","response to camptothecin",4,0,0.05,"1.00000"
"GO:1901569","fatty acid derivative catabolic process",18,0,0.21,"1.00000"
"GO:1901594","response to capsazepine",1,0,0.01,"1.00000"
"GO:1901608","regulation of vesicle transport along mi...",5,0,0.06,"1.00000"
"GO:1901610","positive regulation of vesicle transport...",5,0,0.06,"1.00000"
"GO:1901620","regulation of smoothened signaling pathw...",1,0,0.01,"1.00000"
"GO:1901621","negative regulation of smoothened signal...",1,0,0.01,"1.00000"
"GO:1901623","regulation of lymphocyte chemotaxis",25,0,0.29,"1.00000"
"GO:1901624","negative regulation of lymphocyte chemot...",4,0,0.05,"1.00000"
"GO:1901625","cellular response to ergosterol",1,0,0.01,"1.00000"
"GO:1901626","regulation of postsynaptic membrane orga...",4,0,0.05,"1.00000"
"GO:1901627","negative regulation of postsynaptic memb...",1,0,0.01,"1.00000"
"GO:1901628","positive regulation of postsynaptic memb...",2,0,0.02,"1.00000"
"GO:1901629","regulation of presynaptic membrane organ...",2,0,0.02,"1.00000"
"GO:1901631","positive regulation of presynaptic membr...",2,0,0.02,"1.00000"
"GO:1901632","regulation of synaptic vesicle membrane ...",22,0,0.26,"1.00000"
"GO:1901634","positive regulation of synaptic vesicle ...",15,0,0.17,"1.00000"
"GO:1901642","nucleoside transmembrane transport",8,0,0.09,"1.00000"
"GO:1901645","regulation of synoviocyte proliferation",5,0,0.06,"1.00000"
"GO:1901646","negative regulation of synoviocyte proli...",1,0,0.01,"1.00000"
"GO:1901647","positive regulation of synoviocyte proli...",4,0,0.05,"1.00000"
"GO:1901653","cellular response to peptide",13,0,0.15,"1.00000"
"GO:1901656","glycoside transport",5,0,0.06,"1.00000"
"GO:1901658","glycosyl compound catabolic process",26,0,0.3,"1.00000"
"GO:1901659","glycosyl compound biosynthetic process",25,0,0.29,"1.00000"
"GO:1901662","quinone catabolic process",1,0,0.01,"1.00000"
"GO:1901663","quinone biosynthetic process",17,0,0.2,"1.00000"
"GO:1901668","regulation of superoxide dismutase activ...",2,0,0.02,"1.00000"
"GO:1901671","positive regulation of superoxide dismut...",1,0,0.01,"1.00000"
"GO:1901678","iron coordination entity transport",12,0,0.14,"1.00000"
"GO:1901679","nucleotide transmembrane transport",27,0,0.31,"1.00000"
"GO:1901684","arsenate ion transmembrane transport",1,0,0.01,"1.00000"
"GO:1901685","glutathione derivative metabolic process",4,0,0.05,"1.00000"
"GO:1901687","glutathione derivative biosynthetic proc...",4,0,0.05,"1.00000"
"GO:1901696","cannabinoid biosynthetic process",3,0,0.03,"1.00000"
"GO:1901706","mesenchymal cell differentiation involve...",2,0,0.02,"1.00000"
"GO:1901722","regulation of cell proliferation involve...",15,0,0.17,"1.00000"
"GO:1901723","negative regulation of cell proliferatio...",6,0,0.07,"1.00000"
"GO:1901724","positive regulation of cell proliferatio...",9,0,0.1,"1.00000"
"GO:1901731","positive regulation of platelet aggregat...",13,0,0.15,"1.00000"
"GO:1901732","quercetin metabolic process",1,0,0.01,"1.00000"
"GO:1901733","quercetin catabolic process",1,0,0.01,"1.00000"
"GO:1901735","(R)-mevalonic acid metabolic process",1,0,0.01,"1.00000"
"GO:1901737","(R)-mevalonic acid biosynthetic process",1,0,0.01,"1.00000"
"GO:1901739","regulation of myoblast fusion",20,0,0.23,"1.00000"
"GO:1901740","negative regulation of myoblast fusion",3,0,0.03,"1.00000"
"GO:1901741","positive regulation of myoblast fusion",15,0,0.17,"1.00000"
"GO:1901748","leukotriene D4 metabolic process",12,0,0.14,"1.00000"
"GO:1901749","leukotriene D4 catabolic process",2,0,0.02,"1.00000"
"GO:1901750","leukotriene D4 biosynthetic process",10,0,0.12,"1.00000"
"GO:1901751","leukotriene A4 metabolic process",2,0,0.02,"1.00000"
"GO:1901753","leukotriene A4 biosynthetic process",1,0,0.01,"1.00000"
"GO:1901787","benzoyl-CoA metabolic process",1,0,0.01,"1.00000"
"GO:1901804","beta-glucoside metabolic process",2,0,0.02,"1.00000"
"GO:1901805","beta-glucoside catabolic process",2,0,0.02,"1.00000"
"GO:1901810","beta-carotene metabolic process",1,0,0.01,"1.00000"
"GO:1901825","zeaxanthin metabolic process",2,0,0.02,"1.00000"
"GO:1901826","zeaxanthin catabolic process",1,0,0.01,"1.00000"
"GO:1901827","zeaxanthin biosynthetic process",1,0,0.01,"1.00000"
"GO:1901834","regulation of deadenylation-independent ...",1,0,0.01,"1.00000"
"GO:1901835","positive regulation of deadenylation-ind...",1,0,0.01,"1.00000"
"GO:1901838","positive regulation of transcription of ...",10,0,0.12,"1.00000"
"GO:1901841","regulation of high voltage-gated calcium...",9,0,0.1,"1.00000"
"GO:1901842","negative regulation of high voltage-gate...",3,0,0.03,"1.00000"
"GO:1901843","positive regulation of high voltage-gate...",3,0,0.03,"1.00000"
"GO:1901846","positive regulation of cell communicatio...",2,0,0.02,"1.00000"
"GO:1901856","negative regulation of cellular respirat...",10,0,0.12,"1.00000"
"GO:1901857","positive regulation of cellular respirat...",16,0,0.19,"1.00000"
"GO:1901858","regulation of mitochondrial DNA metaboli...",6,0,0.07,"1.00000"
"GO:1901859","negative regulation of mitochondrial DNA...",1,0,0.01,"1.00000"
"GO:1901860","positive regulation of mitochondrial DNA...",2,0,0.02,"1.00000"
"GO:1901863","positive regulation of muscle tissue dev...",24,0,0.28,"1.00000"
"GO:1901876","regulation of calcium ion binding",2,0,0.02,"1.00000"
"GO:1901877","negative regulation of calcium ion bindi...",2,0,0.02,"1.00000"
"GO:1901881","positive regulation of protein depolymer...",20,0,0.23,"1.00000"
"GO:1901894","regulation of ATPase-coupled calcium tra...",6,0,0.07,"1.00000"
"GO:1901895","negative regulation of ATPase-coupled ca...",3,0,0.03,"1.00000"
"GO:1901896","positive regulation of ATPase-coupled ca...",2,0,0.02,"1.00000"
"GO:1901897","regulation of relaxation of cardiac musc...",6,0,0.07,"1.00000"
"GO:1901898","negative regulation of relaxation of car...",2,0,0.02,"1.00000"
"GO:1901899","positive regulation of relaxation of car...",2,0,0.02,"1.00000"
"GO:1901906","diadenosine pentaphosphate metabolic pro...",5,0,0.06,"1.00000"
"GO:1901907","diadenosine pentaphosphate catabolic pro...",5,0,0.06,"1.00000"
"GO:1901908","diadenosine hexaphosphate metabolic proc...",5,0,0.06,"1.00000"
"GO:1901909","diadenosine hexaphosphate catabolic proc...",5,0,0.06,"1.00000"
"GO:1901910","adenosine 5'-(hexahydrogen pentaphosphat...",5,0,0.06,"1.00000"
"GO:1901911","adenosine 5'-(hexahydrogen pentaphosphat...",5,0,0.06,"1.00000"
"GO:1901951","regulation of anterograde dense core gra...",3,0,0.03,"1.00000"
"GO:1901953","positive regulation of anterograde dense...",3,0,0.03,"1.00000"
"GO:1901954","regulation of retrograde dense core gran...",1,0,0.01,"1.00000"
"GO:1901956","positive regulation of retrograde dense ...",1,0,0.01,"1.00000"
"GO:1901962","S-adenosyl-L-methionine transmembrane tr...",1,0,0.01,"1.00000"
"GO:1901970","positive regulation of mitotic sister ch...",21,0,0.24,"1.00000"
"GO:1901977","negative regulation of cell cycle checkp...",8,0,0.09,"1.00000"
"GO:1901979","regulation of inward rectifier potassium...",5,0,0.06,"1.00000"
"GO:1901980","positive regulation of inward rectifier ...",1,0,0.01,"1.00000"
"GO:1901983","regulation of protein acetylation",25,0,0.29,"1.00000"
"GO:1901984","negative regulation of protein acetylati...",9,0,0.1,"1.00000"
"GO:1901985","positive regulation of protein acetylati...",16,0,0.19,"1.00000"
"GO:1901986","response to ketamine",1,0,0.01,"1.00000"
"GO:1901993","regulation of meiotic cell cycle phase t...",14,0,0.16,"1.00000"
"GO:1901994","negative regulation of meiotic cell cycl...",9,0,0.1,"1.00000"
"GO:1901995","positive regulation of meiotic cell cycl...",4,0,0.05,"1.00000"
"GO:1901999","homogentisate metabolic process",1,0,0.01,"1.00000"
"GO:1902000","homogentisate catabolic process",1,0,0.01,"1.00000"
"GO:1902001","fatty acid transmembrane transport",20,0,0.23,"1.00000"
"GO:1902019","regulation of cilium-dependent cell moti...",33,0,0.38,"1.00000"
"GO:1902020","negative regulation of cilium-dependent ...",4,0,0.05,"1.00000"
"GO:1902022","L-lysine transport",9,0,0.1,"1.00000"
"GO:1902024","L-histidine transport",4,0,0.05,"1.00000"
"GO:1902025","nitrate import",3,0,0.03,"1.00000"
"GO:1902033","regulation of hematopoietic stem cell pr...",17,0,0.2,"1.00000"
"GO:1902034","negative regulation of hematopoietic ste...",5,0,0.06,"1.00000"
"GO:1902035","positive regulation of hematopoietic ste...",9,0,0.1,"1.00000"
"GO:1902036","regulation of hematopoietic stem cell di...",18,0,0.21,"1.00000"
"GO:1902037","negative regulation of hematopoietic ste...",6,0,0.07,"1.00000"
"GO:1902038","positive regulation of hematopoietic ste...",1,0,0.01,"1.00000"
"GO:1902043","positive regulation of extrinsic apoptot...",12,0,0.14,"1.00000"
"GO:1902044","regulation of Fas signaling pathway",6,0,0.07,"1.00000"
"GO:1902045","negative regulation of Fas signaling pat...",2,0,0.02,"1.00000"
"GO:1902046","positive regulation of Fas signaling pat...",2,0,0.02,"1.00000"
"GO:1902047","polyamine transmembrane transport",13,0,0.15,"1.00000"
"GO:1902065","response to L-glutamate",18,0,0.21,"1.00000"
"GO:1902068","regulation of sphingolipid mediated sign...",2,0,0.02,"1.00000"
"GO:1902070","positive regulation of sphingolipid medi...",1,0,0.01,"1.00000"
"GO:1902071","regulation of hypoxia-inducible factor-1...",1,0,0.01,"1.00000"
"GO:1902073","positive regulation of hypoxia-inducible...",1,0,0.01,"1.00000"
"GO:1902076","regulation of lateral motor column neuro...",1,0,0.01,"1.00000"
"GO:1902078","positive regulation of lateral motor col...",1,0,0.01,"1.00000"
"GO:1902080","regulation of calcium ion import into sa...",4,0,0.05,"1.00000"
"GO:1902081","negative regulation of calcium ion impor...",2,0,0.02,"1.00000"
"GO:1902082","positive regulation of calcium ion impor...",2,0,0.02,"1.00000"
"GO:1902093","positive regulation of flagellated sperm...",15,0,0.17,"1.00000"
"GO:1902100","negative regulation of metaphase/anaphas...",53,0,0.61,"1.00000"
"GO:1902101","positive regulation of metaphase/anaphas...",18,0,0.21,"1.00000"
"GO:1902102","regulation of metaphase/anaphase transit...",6,0,0.07,"1.00000"
"GO:1902103","negative regulation of metaphase/anaphas...",5,0,0.06,"1.00000"
"GO:1902104","positive regulation of metaphase/anaphas...",1,0,0.01,"1.00000"
"GO:1902109","negative regulation of mitochondrial mem...",5,0,0.06,"1.00000"
"GO:1902117","positive regulation of organelle assembl...",89,0,1.03,"1.00000"
"GO:1902140","response to inositol",4,0,0.05,"1.00000"
"GO:1902145","regulation of response to cell cycle che...",2,0,0.02,"1.00000"
"GO:1902151","regulation of response to DNA integrity ...",2,0,0.02,"1.00000"
"GO:1902153","regulation of response to DNA damage che...",1,0,0.01,"1.00000"
"GO:1902159","regulation of cyclic nucleotide-gated io...",1,0,0.01,"1.00000"
"GO:1902161","positive regulation of cyclic nucleotide...",1,0,0.01,"1.00000"
"GO:1902166","negative regulation of intrinsic apoptot...",15,0,0.17,"1.00000"
"GO:1902172","regulation of keratinocyte apoptotic pro...",8,0,0.09,"1.00000"
"GO:1902173","negative regulation of keratinocyte apop...",1,0,0.01,"1.00000"
"GO:1902174","positive regulation of keratinocyte apop...",5,0,0.06,"1.00000"
"GO:1902175","regulation of oxidative stress-induced i...",48,0,0.56,"1.00000"
"GO:1902176","negative regulation of oxidative stress-...",35,0,0.41,"1.00000"
"GO:1902177","positive regulation of oxidative stress-...",9,0,0.1,"1.00000"
"GO:1902178","fibroblast growth factor receptor apopto...",2,0,0.02,"1.00000"
"GO:1902202","regulation of hepatocyte growth factor r...",4,0,0.05,"1.00000"
"GO:1902203","negative regulation of hepatocyte growth...",1,0,0.01,"1.00000"
"GO:1902204","positive regulation of hepatocyte growth...",1,0,0.01,"1.00000"
