,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
1493,GO_Biological_Process_2023,Actomyosin Structure Organization (GO:0031032),1/77,0.5822309622235431,0.6238466689422599,0,0,1.1571311090225564,0.6258784095922891,MYH9
1494,GO_Biological_Process_2023,Embryonic Organ Development (GO:0048568),1/77,0.5822309622235431,0.6238466689422599,0,0,1.1571311090225564,0.6258784095922891,RPL10
1495,GO_Biological_Process_2023,Positive Regulation Of JNK Cascade (GO:0046330),1/77,0.5822309622235431,0.6238466689422599,0,0,1.1571311090225564,0.6258784095922891,CCN2
1496,GO_Biological_Process_2023,Positive Regulation Of Synaptic Transmission (GO:0050806),1/77,0.5822309622235431,0.6238466689422599,0,0,1.1571311090225564,0.6258784095922891,SHANK3
1497,GO_Biological_Process_2023,Chromatin Organization (GO:0006325),3/268,0.5829596045502112,0.6242104176892782,0,0,0.9949005609382968,0.5368855360134429,PER1;NPM1;NAP1L1
1498,GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),1/78,0.5869490142898873,0.627225995283797,0,0,1.1420454545454546,0.6085015995918451,ATP2B4
1499,GO_Biological_Process_2023,Organonitrogen Compound Catabolic Process (GO:1901565),1/78,0.5869490142898873,0.627225995283797,0,0,1.1420454545454546,0.6085015995918451,ENPP2
1500,GO_Biological_Process_2023,Regulation Of TOR Signaling (GO:0032006),1/78,0.5869490142898873,0.627225995283797,0,0,1.1420454545454546,0.6085015995918451,LEP
1501,GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),2/175,0.5881383848767746,0.6280785415062227,0,0,1.0162005236009228,0.539392135034997,FLNA;S100B
1504,GO_Biological_Process_2023,Positive Regulation Of Cytoskeleton Organization (GO:0051495),1/79,0.5916140172295535,0.6301121405286878,0,0,1.1273466117216118,0.5917451999955342,SYNPO
1505,GO_Biological_Process_2023,Positive Regulation Of Endocytosis (GO:0045807),1/79,0.5916140172295535,0.6301121405286878,0,0,1.1273466117216118,0.5917451999955342,CLU
1502,GO_Biological_Process_2023,Vesicle Fusion (GO:0006906),1/79,0.5916140172295535,0.6301121405286878,0,0,1.1273466117216118,0.5917451999955342,CAV2
1503,GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),1/79,0.5916140172295535,0.6301121405286878,0,0,1.1273466117216118,0.5917451999955342,CLU
1506,GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),3/272,0.593018154334704,0.63118853321358,0,0,0.9799055561137344,0.5120303109503742,SEMA3C;ENPP2;DDR2
1507,GO_Biological_Process_2023,Regulation Of Cytokinesis (GO:0032465),1/80,0.5962265648452338,0.6325049008014254,0,0,1.1130198915009042,0.575581031599832,CALM2
1508,GO_Biological_Process_2023,Regulation Of Organelle Assembly (GO:1902115),1/80,0.5962265648452338,0.6325049008014254,0,0,1.1130198915009042,0.575581031599832,NPM1
1509,GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),1/80,0.5962265648452338,0.6325049008014254,0,0,1.1130198915009042,0.575581031599832,RPL13A
1510,GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),1/80,0.5962265648452338,0.6325049008014254,0,0,1.1130198915009042,0.575581031599832,LRP5
1511,GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),1/80,0.5962265648452338,0.6325049008014254,0,0,1.1130198915009042,0.575581031599832,CD46
1512,GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),2/178,0.5974069446649205,0.6333382281840928,0,0,0.9987260497350184,0.5145004643757621,APOD;PTPN11
1513,GO_Biological_Process_2023,Activation Of Protein Kinase Activity (GO:0032147),1/81,0.6007872444291485,0.6360810165441282,0,0,1.0990513392857142,0.5599824944039359,LEP
1514,GO_Biological_Process_2023,Cytoskeleton-Dependent Cytokinesis (GO:0061640),1/81,0.6007872444291485,0.6360810165441282,0,0,1.0990513392857142,0.5599824944039359,SEPTIN11
1515,GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),1/82,0.6052966366044537,0.6404325891250288,0,0,1.0854276895943562,0.5449244622973366,SCN4B
1516,GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),11/1025,0.6073091315950679,0.642138330308826,0,0,0.9510359637965676,0.4742981259274959,YAP1;PER1;SFRP2;RPL10;CCND1;PDE2A;FLNA;AEBP1;NOP53;HSPA1A;LOXL2
1517,GO_Biological_Process_2023,RNA Processing (GO:0006396),2/183,0.612506599252028,0.6472072366273076,0,0,0.9708891806852812,0.4759255678883402,FUS;PRPF8
1518,GO_Biological_Process_2023,Positive Regulation Of Double-Strand Break Repair (GO:2000781),1/84,0.6141638492243143,0.648104482997237,0,0,1.0591652323580034,0.5163361990562187,FUS
1519,GO_Biological_Process_2023,Positive Regulation Of Protein Ubiquitination (GO:0031398),1/84,0.6141638492243143,0.648104482997237,0,0,1.0591652323580034,0.5163361990562187,RPS2
1520,GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),3/281,0.6150726197944923,0.6486339673912519,0,0,0.9477445070970252,0.4606179870794256,ATP2B4;CLU;SCN4B
1521,GO_Biological_Process_2023,Phosphate-Containing Compound Metabolic Process (GO:0006796),2/184,0.6154743755420732,0.6486339673912519,0,0,0.965505346671266,0.4686195734006798,ALDOC;PLPP1
1522,GO_Biological_Process_2023,Calcium-Mediated Signaling (GO:0019722),1/85,0.6185227990238299,0.6497122263485418,0,0,1.0465029761904765,0.5027622428635021,CLU
1523,GO_Biological_Process_2023,Mitotic Spindle Organization (GO:0007052),1/85,0.6185227990238299,0.6497122263485418,0,0,1.0465029761904765,0.5027622428635021,FLNA
1524,GO_Biological_Process_2023,Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263),1/85,0.6185227990238299,0.6497122263485418,0,0,1.0465029761904765,0.5027622428635021,SFRP2
1525,GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),1/85,0.6185227990238299,0.6497122263485418,0,0,1.0465029761904765,0.5027622428635021,SPARC
1526,GO_Biological_Process_2023,Positive Regulation Of Protein Localization (GO:1903829),1/85,0.6185227990238299,0.6497122263485418,0,0,1.0465029761904765,0.5027622428635021,YAP1
1527,GO_Biological_Process_2023,Exocytosis (GO:0006887),1/86,0.6228327200784859,0.65381131086773,0,0,1.034138655462185,0.4896411818744058,MYH9
1528,GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),1/87,0.6270941616014982,0.6578541760685436,0,0,1.022061877076412,0.4769539356759809,LRP5
1529,GO_Biological_Process_2023,DNA Damage Response (GO:0006974),4/384,0.6300450222715693,0.6605177880546387,0,0,0.923791378899738,0.4267583589240246,YAP1;NPM1;CCND1;NOP53
1530,GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),1/88,0.6313076663465088,0.6609193734085161,0,0,1.0102627257799672,0.4646824132982526,SPARC
1531,GO_Biological_Process_2023,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),1/88,0.6313076663465088,0.6609193734085161,0,0,1.0102627257799672,0.4646824132982526,PIK3R1
1532,GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),3/288,0.6316642141117552,0.6609193734085161,0,0,0.9241346609767662,0.4245449984136417,NPM1;NAP1L1;NOP53
1533,GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),2/190,0.6329169368492201,0.6617984137588977,0,0,0.934405114015838,0.4274119307908716,ATP2B4;TPT1
1534,GO_Biological_Process_2023,ERAD Pathway (GO:0036503),1/89,0.6354737712316225,0.6627437770191954,0,0,0.998731737012987,0.4528094511214146,MAN1A1
1535,GO_Biological_Process_2023,Cellular Response To Peptide Hormone Stimulus (GO:0071375),1/89,0.6354737712316225,0.6627437770191954,0,0,0.998731737012987,0.4528094511214146,PIK3R1
1536,GO_Biological_Process_2023,Regulation Of Vesicle-Mediated Transport (GO:0060627),1/89,0.6354737712316225,0.6627437770191954,0,0,0.998731737012987,0.4528094511214146,HIP1R
1537,GO_Biological_Process_2023,Sodium Ion Transport (GO:0006814),1/89,0.6354737712316225,0.6627437770191954,0,0,0.998731737012987,0.4528094511214146,SCN4B
1538,GO_Biological_Process_2023,Neuron Projection Development (GO:0031175),2/192,0.6385928598596794,0.6655639683007964,0,0,0.9244748642907716,0.4146160490563076,MAP1B;SHANK3
1539,GO_Biological_Process_2023,Regulation Of Cell Differentiation (GO:0045595),2/193,0.6414049988271938,0.668060790986246,0,0,0.919587725682624,0.4083835736513568,CCN2;YWHAG
1540,GO_Biological_Process_2023,B Cell Activation (GO:0042113),1/92,0.6476929657823361,0.6741723018266498,0,0,0.9656593406593408,0.4194230422355681,PIK3R1
1541,GO_Biological_Process_2023,Protein O-linked Glycosylation (GO:0006493),1/93,0.6516747209955105,0.6778769471315168,0,0,0.9551145186335404,0.4089893356095132,PLOD2
1542,GO_Biological_Process_2023,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",1/94,0.6556116721502291,0.6815302152488448,0,0,0.9447964669738864,0.3988804350133049,HNRNPA1
1543,GO_Biological_Process_2023,Cell Junction Assembly (GO:0034329),1/95,0.6595043212286598,0.6846892758904662,0,0,0.9346979483282676,0.3890836814503256,SHANK3
1544,GO_Biological_Process_2023,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),1/95,0.6595043212286598,0.6846892758904662,0,0,0.9346979483282676,0.3890836814503256,CDKN2B
1545,GO_Biological_Process_2023,Regulation Of Protein Metabolic Process (GO:0051246),1/96,0.6633531644464271,0.6882396350401482,0,0,0.924812030075188,0.3795870208275807,RPL10
1546,GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),5/500,0.6660968111569201,0.6906394861639947,0,0,0.8852157943067034,0.3596811089619989,NTRK2;NEK7;PDK4;MAP3K20;DDR2
1547,GO_Biological_Process_2023,Regulation Of Protein Localization (GO:0032880),1/97,0.6671586926940817,0.6912936324814645,0,0,0.9151320684523808,0.3703789689883913,MMD
1548,GO_Biological_Process_2023,Phosphatidylinositol Biosynthetic Process (GO:0006661),1/98,0.6709213912239599,0.69474364849789,0,0,0.9056516936671576,0.3614485800925292,PIK3R1
1549,GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),1/104,0.6926246618103137,0.716754811318544,0,0,0.852635228848821,0.313144816756296,PDE2A
1550,GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway (GO:0097193),1/105,0.6961006940672176,0.7198875005053624,0,0,0.8443938873626373,0.3058909349583003,LGALS12
1551,GO_Biological_Process_2023,Organelle Assembly (GO:0070925),3/322,0.7051244318742844,0.728749735004093,0,0,0.8241972379903414,0.2879588491332424,SRPX;FLNA;SYNPO
1553,GO_Biological_Process_2023,Glycerophospholipid Biosynthetic Process (GO:0046474),1/108,0.7062957182277405,0.7290208056868056,0,0,0.8205941255006676,0.285338027241692,GPAM
1552,GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),1/108,0.7062957182277405,0.7290208056868056,0,0,0.8205941255006676,0.285338027241692,ASAH1
1554,GO_Biological_Process_2023,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),1/109,0.709617814763391,0.7310385195121896,0,0,0.8129546957671958,0.2788668273578116,SFRP2
1555,GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),1/109,0.709617814763391,0.7310385195121896,0,0,0.8129546957671958,0.2788668273578116,HIP1R
1556,GO_Biological_Process_2023,Regulation Of Wnt Signaling Pathway (GO:0030111),1/109,0.709617814763391,0.7310385195121896,0,0,0.8129546957671958,0.2788668273578116,SFRP2
1557,GO_Biological_Process_2023,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),1/110,0.7129024998740858,0.7339509690616391,0,0,0.8054554390563565,0.2725746698725017,GNG2
1558,GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),1/111,0.7161501930532853,0.736821622615439,0,0,0.7980925324675324,0.2664554564001029,FLNA
1559,GO_Biological_Process_2023,Regulation Of Protein Ubiquitination (GO:0031396),1/113,0.7225362578245951,0.7429154856093912,0,0,0.7837611607142857,0.2547127184844253,HSPA1A
1560,GO_Biological_Process_2023,Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),1/114,0.7256754451452918,0.745187845078776,0,0,0.7767857142857143,0.2490782108470212,SFRP2
1561,GO_Biological_Process_2023,Regulation Of MAP Kinase Activity (GO:0043405),1/114,0.7256754451452918,0.745187845078776,0,0,0.7767857142857143,0.2490782108470212,SOS1
1562,GO_Biological_Process_2023,Apoptotic Process (GO:0006915),2/228,0.7292891107296876,0.7484195352593852,0,0,0.7757847533632287,0.2449036410749698,DHCR24;CIDEC
1563,GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor (GO:0071356),1/119,0.7408488387885978,0.7597963794225773,0,0,0.7436819007263923,0.2230738343899477,ASAH1
1564,GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),1/122,0.7495487236043735,0.7682275735855687,0,0,0.7251328217237308,0.2090441580425565,AQP1
1565,GO_Biological_Process_2023,Positive Regulation Of Defense Response (GO:0031349),1/124,0.755186482077314,0.7735115691264441,0,0,0.7132694541231127,0.2002793323804834,PDE2A
1566,GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),2/241,0.7569742915479875,0.7748479665877294,0,0,0.7330994239825881,0.2041139307562649,EEF1A1;LEP
1567,GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),1/130,0.7713528267812315,0.7890624580083517,0,0,0.6798864894795127,0.176504915315157,COL3A1
1568,GO_Biological_Process_2023,Synapse Organization (GO:0050808),1/131,0.7739419194254434,0.7912063981889174,0,0,0.6746222527472527,0.1728776512796513,SHANK3
1569,GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),1/132,0.776501822912546,0.7933177859565119,0,0,0.6694383860414395,0.1693386497097395,MAP1B
1570,GO_Biological_Process_2023,Protein Localization To Organelle (GO:0033365),1/137,0.7888748434827217,0.8054457345297809,0,0,0.6446625525210085,0.1528801755178926,RPL11
1571,GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),2/260,0.7930368094026122,0.8091800523421055,0,0,0.6784510028852505,0.1573230453618118,YAP1;LAMC1
1572,GO_Biological_Process_2023,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),1/140,0.7959687995711546,0.8116554065557101,0,0,0.6306526207605344,0.1439119579514901,SFRP2
1573,GO_Biological_Process_2023,Protein Glycosylation (GO:0006486),1/147,0.8116120005571297,0.8270810984076467,0,0,0.6002018101761253,0.1252818553270501,PLOD2
1574,GO_Biological_Process_2023,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),1/149,0.815857988408411,0.8308801354965658,0,0,0.5920306467181468,0.1204871010683362,FLNA
1575,GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),1/155,0.8280327185904549,0.8427439597836863,0,0,0.5687905844155844,0.1073322679203183,PDE2A
1576,GO_Biological_Process_2023,Regulation Of Macromolecule Metabolic Process (GO:0060255),1/162,0.8412271630082517,0.8550876866066133,0,0,0.5438664596273292,0.0940310001517624,APLNR
1577,GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),1/162,0.8412271630082517,0.8550876866066133,0,0,0.5438664596273292,0.0940310001517624,CAV2
1578,GO_Biological_Process_2023,DNA Repair (GO:0006281),2/291,0.841816483418086,0.8551448001283154,0,0,0.6047139509984949,0.1041276555116897,NPM1;NOP53
1579,GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),1/172,0.8583466359272255,0.8713848126754872,0,0,0.5118003341687553,0.07817609692255,CD164
1580,GO_Biological_Process_2023,Neuron Differentiation (GO:0030182),1/173,0.8599540403230406,0.872464440656646,0,0,0.5087987956810631,0.0767656963478067,NTRK2
1581,GO_Biological_Process_2023,Phosphorylation (GO:0016310),3/429,0.8642506129668234,0.876269268772936,0,0,0.6137863215328004,0.0895468153493517,NEK7;PDK4;MAP3K20
1582,GO_Biological_Process_2023,Nervous System Development (GO:0007399),3/433,0.8683764080698178,0.8798962467112998,0,0,0.607950974230044,0.0858001261428494,VLDLR;S100B;SHANK3
1583,GO_Biological_Process_2023,Intracellular Protein Transport (GO:0006886),2/325,0.8831784684467872,0.8943297117352567,0,0,0.5401157866970248,0.0670974946487836,NPM1;RPL11
1584,GO_Biological_Process_2023,Modification-Dependent Protein Catabolic Process (GO:0019941),1/192,0.8872664709833586,0.897902472843727,0,0,0.4577412116679132,0.0547503913305524,PCYOX1
1585,GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),3/456,0.8900261912436869,0.9001273712199709,0,0,0.5763975896426228,0.0671528486134704,PER1;SFRP2;LOXL2
1586,GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),1/196,0.8923023291114758,0.9018607031473264,0,0,0.4482600732600733,0.0510793563090831,CAV2
1587,GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),1/207,0.9050255161929605,0.9141441611923856,0,0,0.4240854715672676,0.042320397171011,SFRP2
1588,GO_Biological_Process_2023,Protein Localization (GO:0008104),2/351,0.9078179850264366,0.9163876953948422,0,0,0.4992097858069821,0.0482792660440678,NPM1;FLNA
1589,GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),1/221,0.9190768220939936,0.927169322414318,0,0,0.3968141233766233,0.0334853847875917,SEMA3C
1590,GO_Biological_Process_2023,Cilium Organization (GO:0044782),1/228,0.9253056973850587,0.9328663347615552,0,0,0.3844398993077407,0.0298444970372351,FLNA
1591,GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),1/240,0.934893153816128,0.94194008713635,0,0,0.3649133293484758,0.0245670710981917,PDE2A
1592,GO_Biological_Process_2023,Cilium Assembly (GO:0060271),1/243,0.937092010400582,0.9435628277982006,0,0,0.3603342680047225,0.0234122883797632,FLNA
1593,GO_Biological_Process_2023,Vesicle-Mediated Transport (GO:0016192),2/411,0.9473935013075048,0.9533369988062972,0,0,0.4246603879088227,0.0229489650163466,CAV2;HIP1R
1594,GO_Biological_Process_2023,Organelle Organization (GO:0006996),2/418,0.9507826031288362,0.9561475206386542,0,0,0.4173637461193515,0.0210642818020429,CAV2;CIDEC
1595,GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),3/557,0.9519921094792834,0.9567639997523626,0,0,0.4688506195726412,0.0230667624855818,YAP1;NPM1;LRP5
1596,GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),16/2028,0.9537517071878362,0.957932209348334,0,0,0.6758682355627004,0.0320036494364868,YAP1;NPM1;RPL10;FUS;PDE2A;LRP5;ATP2B4;PIK3R1;AEBP1;LOXL2;PER1;SFRP2;CCND1;SOS1;NOP53;HSPA1A
