"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"SFRP2",1
"GO:1902459","positive regulation of stem cell population maintenance","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"YAP1",1
"GO:1903170","negative regulation of calcium ion transmembrane transport","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"CALM2",1
"GO:1904894","positive regulation of receptor signaling pathway via STAT","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"LEP",1
"GO:0098739","import across plasma membrane","3/218","209/18805",0.0143540669856459,1.23820288837189,0.375024047062252,0.437495966812849,0.56967865629325,0.484153128946377,"ATP2B4/SLC38A2/CACNA2D1",3
"GO:0030278","regulation of ossification","2/218","128/18805",0.015625,1.34783543577982,0.427635713597035,0.438253270292568,0.570430600479289,0.484792184186454,"DDR2/PTPN11",2
"GO:0035592","establishment of protein localization to extracellular region","5/218","375/18805",0.0133333333333333,1.15015290519878,0.318079312703911,0.439719776790695,0.571368943664958,0.4855896544521,"RAPGEF3/OLFM2/LRP5/LEP/PTPN11",5
"GO:0001774","microglial cell activation","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"CLU",1
"GO:0032369","negative regulation of lipid transport","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"PTPN11",1
"GO:0035272","exocrine system development","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"SEMA3C",1
"GO:0035601","protein deacylation","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"FLNA",1
"GO:0042181","ketone biosynthetic process","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"AKR1C3",1
"GO:0042491","inner ear auditory receptor cell differentiation","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"ELMOD3",1
"GO:0043114","regulation of vascular permeability","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"PDE2A",1
"GO:0045747","positive regulation of Notch signaling pathway","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"YAP1",1
"GO:0046686","response to cadmium ion","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"ALAD",1
"GO:0047496","vesicle transport along microtubule","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"KIF5B",1
"GO:0048538","thymus development","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"PRDX2",1
"GO:0051150","regulation of smooth muscle cell differentiation","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"OLFM2",1
"GO:0060976","coronary vasculature development","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"APLNR",1
"GO:0072599","establishment of protein localization to endoplasmic reticulum","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"MAN1A1",1
"GO:0098815","modulation of excitatory postsynaptic potential","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"SHANK3",1
"GO:1902116","negative regulation of organelle assembly","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"YAP1",1
"GO:2000404","regulation of T cell migration","1/218","50/18805",0.02,1.72522935779817,0.55609701365838,0.442216505894538,0.571368943664958,0.4855896544521,"APOD",1
"GO:0009154","purine ribonucleotide catabolic process","2/218","130/18805",0.0153846153846154,1.32709950599859,0.405293816406457,0.44609430399765,0.575207777349815,0.48885216625502,"ALDOC/PDE2A",2
"GO:0043244","regulation of protein-containing complex disassembly","2/218","130/18805",0.0153846153846154,1.32709950599859,0.405293816406457,0.44609430399765,0.575207777349815,0.48885216625502,"MAP1B/ASPH",2
"GO:0043271","negative regulation of monoatomic ion transport","2/218","130/18805",0.0153846153846154,1.32709950599859,0.405293816406457,0.44609430399765,0.575207777349815,0.48885216625502,"MAOB/CALM2",2
"GO:0098659","inorganic cation import across plasma membrane","2/218","130/18805",0.0153846153846154,1.32709950599859,0.405293816406457,0.44609430399765,0.575207777349815,0.48885216625502,"ATP2B4/CACNA2D1",2
"GO:0099587","inorganic ion import across plasma membrane","2/218","130/18805",0.0153846153846154,1.32709950599859,0.405293816406457,0.44609430399765,0.575207777349815,0.48885216625502,"ATP2B4/CACNA2D1",2
"GO:0003254","regulation of membrane depolarization","1/218","51/18805",0.0196078431372549,1.69140133117467,0.535447705872456,0.448699939736979,0.576458569803847,0.489915177960992,"FHL1",1
"GO:0007019","microtubule depolymerization","1/218","51/18805",0.0196078431372549,1.69140133117467,0.535447705872456,0.448699939736979,0.576458569803847,0.489915177960992,"MAP1B",1
"GO:0008089","anterograde axonal transport","1/218","51/18805",0.0196078431372549,1.69140133117467,0.535447705872456,0.448699939736979,0.576458569803847,0.489915177960992,"KIF5B",1
"GO:0019320","hexose catabolic process","1/218","51/18805",0.0196078431372549,1.69140133117467,0.535447705872456,0.448699939736979,0.576458569803847,0.489915177960992,"LRP5",1
"GO:0032365","intracellular lipid transport","1/218","51/18805",0.0196078431372549,1.69140133117467,0.535447705872456,0.448699939736979,0.576458569803847,0.489915177960992,"CES1",1
"GO:0060119","inner ear receptor cell development","1/218","51/18805",0.0196078431372549,1.69140133117467,0.535447705872456,0.448699939736979,0.576458569803847,0.489915177960992,"ELMOD3",1
"GO:0140467","integrated stress response signaling","1/218","51/18805",0.0196078431372549,1.69140133117467,0.535447705872456,0.448699939736979,0.576458569803847,0.489915177960992,"MAP3K20",1
"GO:1905144","response to acetylcholine","1/218","51/18805",0.0196078431372549,1.69140133117467,0.535447705872456,0.448699939736979,0.576458569803847,0.489915177960992,"ATP2B4",1
"GO:1990090","cellular response to nerve growth factor stimulus","1/218","51/18805",0.0196078431372549,1.69140133117467,0.535447705872456,0.448699939736979,0.576458569803847,0.489915177960992,"NTRK2",1
"GO:0017148","negative regulation of translation","3/218","213/18805",0.0140845070422535,1.21495025197054,0.341675173403734,0.449653513230508,0.577373664662467,0.490692890157489,"MAP3K20/IGFBP5/RPL13A",3
"GO:0070372","regulation of ERK1 and ERK2 cascade","4/218","296/18805",0.0135135135135135,1.16569551202579,0.311181551527753,0.44977626903561,0.577373664662467,0.490692890157489,"ACTA2/CCN2/DDR2/PTPN11",4
"GO:0050830","defense response to Gram-positive bacterium","2/218","131/18805",0.0152671755725191,1.31696897541845,0.394259752739332,0.449991995904827,0.577416913839042,0.490729646360187,"FAU/RPL39",2
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","3/218","214/18805",0.014018691588785,1.20927291434451,0.333439658267561,0.452676584130932,0.580626819596974,0.493457650822278,"S100B/PLEKHG5/FLNA",3
"GO:0014902","myotube differentiation","2/218","132/18805",0.0151515151515152,1.30699193772588,0.383314815683275,0.45387423910441,0.581629210687299,0.494309553517678,"MYH9/CAV2",2
"GO:0015918","sterol transport","2/218","132/18805",0.0151515151515152,1.30699193772588,0.383314815683275,0.45387423910441,0.581629210687299,0.494309553517678,"CLU/CES1",2
"GO:0003197","endocardial cushion development","1/218","52/18805",0.0192307692307692,1.65887438249824,0.515249567371163,0.455108354642458,0.581629210687299,0.494309553517678,"APLNR",1
"GO:0009299","mRNA transcription","1/218","52/18805",0.0192307692307692,1.65887438249824,0.515249567371163,0.455108354642458,0.581629210687299,0.494309553517678,"FLNA",1
"GO:0032506","cytokinetic process","1/218","52/18805",0.0192307692307692,1.65887438249824,0.515249567371163,0.455108354642458,0.581629210687299,0.494309553517678,"MYH9",1
"GO:0042461","photoreceptor cell development","1/218","52/18805",0.0192307692307692,1.65887438249824,0.515249567371163,0.455108354642458,0.581629210687299,0.494309553517678,"NTRK2",1
"GO:0043457","regulation of cellular respiration","1/218","52/18805",0.0192307692307692,1.65887438249824,0.515249567371163,0.455108354642458,0.581629210687299,0.494309553517678,"NOP53",1
"GO:0089718","amino acid import across plasma membrane","1/218","52/18805",0.0192307692307692,1.65887438249824,0.515249567371163,0.455108354642458,0.581629210687299,0.494309553517678,"SLC38A2",1
"GO:1904262","negative regulation of TORC1 signaling","1/218","52/18805",0.0192307692307692,1.65887438249824,0.515249567371163,0.455108354642458,0.581629210687299,0.494309553517678,"YWHAG",1
"GO:0051051","negative regulation of transport","6/218","467/18805",0.012847965738758,1.10828438402452,0.256623843427194,0.457538082267995,0.583662996940458,0.496038008616351,"MAOB/MAP1B/CALM2/LEP/PTPN11/APOD",6
"GO:0010595","positive regulation of endothelial cell migration","2/218","133/18805",0.0150375939849624,1.29716493067531,0.372457458458675,0.457740867076864,0.583662996940458,0.496038008616351,"SPARC/NRP2",2
"GO:0045834","positive regulation of lipid metabolic process","2/218","133/18805",0.0150375939849624,1.29716493067531,0.372457458458675,0.457740867076864,0.583662996940458,0.496038008616351,"LPGAT1/CES1",2
"GO:0098773","skin epidermis development","2/218","133/18805",0.0150375939849624,1.29716493067531,0.372457458458675,0.457740867076864,0.583662996940458,0.496038008616351,"IGFBP5/SOS1",2
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","2/218","133/18805",0.0150375939849624,1.29716493067531,0.372457458458675,0.457740867076864,0.583662996940458,0.496038008616351,"NOP53/RPS2",2
"GO:0071692","protein localization to extracellular region","5/218","383/18805",0.0130548302872063,1.12612882362805,0.27008101792372,0.457803763047875,0.583662996940458,0.496038008616351,"RAPGEF3/OLFM2/LRP5/LEP/PTPN11",5
"GO:0043122","regulation of canonical NF-kappaB signal transduction","4/218","300/18805",0.0133333333333333,1.15015290519878,0.283921669916582,0.459986973868909,0.584525667476267,0.496771166923316,"S100B/PLEKHG5/PER1/FLNA",4
"GO:0000387","spliceosomal snRNP assembly","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"PRPF8",1
"GO:0001754","eye photoreceptor cell differentiation","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"NTRK2",1
"GO:0002269","leukocyte activation involved in inflammatory response","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"CLU",1
"GO:0006497","protein lipidation","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"DBI",1
"GO:0010043","response to zinc ion","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"ALAD",1
"GO:0014075","response to amine","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"NQO1",1
"GO:0021695","cerebellar cortex development","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"PTPN11",1
"GO:0022602","ovulation cycle process","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"LEP",1
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"LEP",1
"GO:0051403","stress-activated MAPK cascade","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"MAP3K20",1
"GO:0141084","inflammasome-mediated signaling pathway","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"NEK7",1
"GO:1901570","fatty acid derivative biosynthetic process","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"FASN",1
"GO:1904035","regulation of epithelial cell apoptotic process","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"YAP1",1
"GO:1990089","response to nerve growth factor","1/218","53/18805",0.0188679245283019,1.62757486584733,0.495482588927712,0.461442614690873,0.584525667476267,0.496771166923316,"NTRK2",1
"GO:1901875","positive regulation of post-translational protein modification","2/218","134/18805",0.0149253731343284,1.28748459537176,0.361686173263017,0.461591719195141,0.584525667476267,0.496771166923316,"NOP53/RPS2",2
"GO:0015711","organic anion transport","6/218","469/18805",0.0127931769722814,1.10355822460437,0.245961671706463,0.461613113817165,0.584525667476267,0.496771166923316,"SLC38A2/NTRK2/FABP4/LEP/AKR1C1/CES1",6
"GO:0048562","embryonic organ morphogenesis","4/218","302/18805",0.0132450331125828,1.14253599854183,0.270430504406563,0.465068507568005,0.588666123705391,0.500290018852296,"SPARC/APLNR/YAP1/MFAP5",4
"GO:0007052","mitotic spindle organization","2/218","135/18805",0.0148148148148148,1.27794767244309,0.350999489997109,0.465426640611586,0.588884445161528,0.500475563834431,"FLNA/HSPA1A",2
"GO:0048511","rhythmic process","4/218","303/18805",0.0132013201320132,1.13876525267206,0.263719003076749,0.4676030373396,0.589180197340221,0.500726914909507,"SERPINF1/NTRK2/LEP/PER1",4
"GO:0009952","anterior/posterior pattern specification","3/218","219/18805",0.0136986301369863,1.18166394369737,0.29285088954412,0.46768802514758,0.589180197340221,0.500726914909507,"SEMA3C/SFRP2/LRP5",3
"GO:0001836","release of cytochrome c from mitochondria","1/218","54/18805",0.0185185185185185,1.59743459055386,0.476128025749556,0.467703574055069,0.589180197340221,0.500726914909507,"CLU",1
"GO:0006778","porphyrin-containing compound metabolic process","1/218","54/18805",0.0185185185185185,1.59743459055386,0.476128025749556,0.467703574055069,0.589180197340221,0.500726914909507,"ALAD",1
"GO:0010543","regulation of platelet activation","1/218","54/18805",0.0185185185185185,1.59743459055386,0.476128025749556,0.467703574055069,0.589180197340221,0.500726914909507,"FLNA",1
"GO:0010874","regulation of cholesterol efflux","1/218","54/18805",0.0185185185185185,1.59743459055386,0.476128025749556,0.467703574055069,0.589180197340221,0.500726914909507,"CES1",1
"GO:0045581","negative regulation of T cell differentiation","1/218","54/18805",0.0185185185185185,1.59743459055386,0.476128025749556,0.467703574055069,0.589180197340221,0.500726914909507,"PRDX2",1
